Date,Open,High,Low,Close
2021-03-30,430.0,430.0,422.0,425.0
2021-03-31,428.0,439.0,425.0,438.0
2021-04-01,440.0,444.0,434.0,437.0
2021-04-04,444.0,450.0,440.0,448.0
2021-04-05,455.0,455.0,441.0,443.0
2021-04-06,444.0,446.0,439.0,443.0
2021-04-07,465.0,465.0,440.0,443.0
2021-04-08,422.0,449.0,422.0,443.0
2021-04-12,445.0,450.0,442.0,443.0
2021-04-13,430.0,450.0,430.0,450.0
2021-04-15,450.0,465.0,450.0,459.0
2021-04-18,483.0,483.0,449.0,450.0
2021-04-19,450.0,456.0,441.0,445.0
2021-04-20,465.0,465.0,438.0,443.0
2021-04-21,442.0,445.0,435.0,438.0
2021-04-22,440.0,440.0,431.0,439.0
2021-04-25,439.0,440.0,424.0,428.0
2021-04-26,428.0,429.0,415.0,415.0
2021-04-27,402.0,429.0,402.0,429.0
2021-04-28,431.0,438.0,423.0,426.0
2021-04-29,434.0,434.0,424.0,427.0
2021-05-02,430.0,432.0,425.0,432.0
2021-05-03,434.0,440.0,427.0,429.0
2021-05-04,429.0,435.0,425.0,427.0
2021-05-05,426.0,433.0,424.0,426.0
2021-05-06,430.0,434.0,421.0,425.0
2021-05-09,425.0,430.0,421.0,424.0
2021-05-10,424.0,428.0,421.0,428.0
2021-05-11,428.0,431.0,426.0,429.0
2021-05-12,434.0,434.0,425.0,427.0
2021-05-13,448.0,448.0,426.0,428.0
2021-05-16,430.0,436.0,428.0,435.0
2021-05-17,445.0,445.0,434.0,436.0
2021-05-18,440.0,440.0,433.0,436.0
2021-05-19,436.0,448.0,436.0,438.0
2021-05-20,445.0,445.0,439.0,440.0
2021-05-23,439.0,446.0,429.0,446.0
2021-05-24,450.0,460.0,449.0,454.0
2021-05-25,465.0,465.0,444.0,448.0
2021-05-27,445.0,449.0,436.0,443.0
2021-05-30,447.0,451.0,441.0,447.0
2021-05-31,450.0,452.0,440.0,442.0
2021-06-01,443.0,443.0,432.0,438.0
2021-06-02,440.0,443.0,435.0,438.0
2021-06-03,439.0,457.0,439.0,450.0
2021-06-06,455.0,478.0,455.0,465.0
2021-06-07,472.0,474.0,452.0,456.0
2021-06-08,460.0,460.0,451.0,458.0
2021-06-09,460.0,463.0,450.0,454.0
2021-06-10,454.0,460.0,445.0,448.0
2021-06-13,452.0,452.0,441.0,447.0
2021-06-14,445.0,463.0,445.0,456.0
2021-06-15,460.0,465.0,455.0,456.0
2021-06-16,455.0,463.0,450.0,453.0
2021-06-17,453.0,458.0,447.0,449.0
2021-06-20,471.0,471.0,439.0,443.0
2021-06-21,445.0,448.0,435.0,435.0
2021-06-22,434.0,445.0,432.0,444.0
2021-06-23,444.0,450.0,437.0,438.0
2021-06-24,440.0,442.0,433.0,435.0
2021-06-27,436.0,444.0,433.0,439.0
2021-06-28,460.0,460.0,441.0,443.0
2021-06-29,460.0,460.0,436.0,438.0
2021-06-30,459.0,459.0,433.0,436.0
2021-07-01,440.0,444.0,436.0,436.0
2021-07-04,436.0,440.0,434.0,435.0
2021-07-05,436.0,438.0,434.0,435.0
2021-07-06,435.0,438.0,434.0,435.0
2021-07-07,417.0,441.0,417.0,435.0
2021-07-08,435.0,438.0,434.0,437.0
2021-07-11,440.0,448.0,440.0,448.0
2021-07-12,455.0,455.0,438.0,442.0
2021-07-13,440.0,446.0,438.0,443.0
2021-07-14,448.0,448.0,440.0,440.0
2021-07-15,445.0,446.0,439.0,441.0
2021-07-18,448.0,460.0,445.0,459.3
2021-07-19,468.0,479.5,464.0,470.0
2021-07-20,470.0,476.0,463.0,470.0
2021-07-22,477.0,478.0,467.1,476.0
2021-07-25,485.0,503.0,485.0,500.0
2021-07-26,505.0,510.0,492.0,493.9
2021-07-27,485.0,495.0,470.4,493.0
2021-07-28,499.0,499.0,485.1,489.0
2021-07-29,498.7,498.7,482.1,485.4
2021-08-01,490.0,492.0,483.0,484.5
2021-08-02,490.0,490.0,481.0,483.9
2021-08-03,488.0,488.0,480.0,481.6
2021-08-04,485.5,485.5,480.1,482.0
2021-08-05,484.0,487.0,480.2,483.0
2021-08-08,490.0,490.0,480.1,482.0
2021-08-09,485.0,485.0,478.1,480.0
2021-08-10,480.0,493.0,478.1,488.0
2021-08-11,493.5,497.6,483.0,483.8
2021-08-12,485.0,489.0,475.0,484.0
2021-08-15,484.0,502.0,479.0,487.5
2021-08-16,497.2,503.0,489.0,493.4
2021-08-17,503.2,503.2,485.0,486.7
2021-08-18,486.0,490.0,478.0,484.4
2021-08-19,485.0,490.0,477.0,477.5
2021-08-24,480.0,485.0,472.0,472.0
2021-08-25,465.0,474.0,460.0,463.0
2021-08-26,465.0,472.0,455.0,459.0
2021-08-29,461.0,462.0,447.9,447.9
2021-08-31,450.1,458.0,439.1,445.0
2021-09-01,445.0,457.0,444.3,450.0
2021-09-02,457.0,457.0,442.0,444.0
2021-09-05,444.0,447.0,424.0,431.6
2021-09-06,431.6,450.0,427.0,450.0
2021-09-07,459.0,464.9,444.0,446.0
2021-09-08,444.0,445.0,429.0,434.5
2021-09-09,440.0,442.9,432.0,436.7
2021-09-12,440.5,444.0,437.0,440.0
2021-09-13,445.0,447.0,438.3,442.0
2021-09-14,443.0,444.0,437.0,439.1
2021-09-15,443.0,443.0,433.5,434.0
2021-09-16,430.0,435.0,422.0,426.0
2021-09-20,425.4,426.0,409.0,410.0
2021-09-21,410.0,421.0,395.1,411.9
2021-09-22,415.0,429.0,415.0,429.0
2021-09-23,437.5,461.0,436.0,443.0
2021-09-26,450.0,458.8,437.3,437.5
2021-09-27,446.0,446.0,421.0,423.0
2021-09-28,420.0,425.0,405.0,408.8
2021-09-29,416.9,416.9,400.0,411.0
2021-09-30,412.0,418.0,402.0,408.0
2021-10-03,408.0,410.0,400.0,401.9
2021-10-04,400.0,403.0,393.9,396.8
2021-10-05,397.0,404.6,397.0,402.0
2021-10-06,407.0,423.0,407.0,412.0
2021-10-10,420.0,424.9,413.0,415.0
2021-10-11,406.7,406.7,390.7,401.5
2021-10-17,405.0,409.0,395.2,399.5
2021-10-18,399.5,399.5,385.0,388.9
2021-10-19,388.0,388.0,363.0,373.0
2021-10-20,380.4,388.0,375.0,380.0
2021-10-21,381.0,385.0,373.4,373.5
2021-10-24,378.0,379.0,371.0,374.0
2021-10-25,375.0,385.0,374.0,385.0
2021-10-26,389.9,402.0,389.0,399.0
2021-10-27,392.7,403.0,392.7,397.0
2021-10-28,399.1,400.0,392.0,394.2
2021-10-31,396.0,398.0,388.1,390.0
2021-11-01,397.8,403.0,389.0,391.4
2021-11-02,392.0,396.0,387.0,389.7
2021-11-03,393.0,393.8,388.0,389.1
2021-11-08,395.0,395.0,388.0,388.8
2021-11-09,386.0,387.0,378.0,380.0
2021-11-11,380.0,382.0,373.0,375.0
2021-11-14,375.0,375.0,368.0,368.9
2021-11-15,372.0,375.5,369.0,370.0
2021-11-16,372.0,373.0,370.0,372.5
2021-11-17,372.5,380.0,372.5,375.5
2021-11-18,370.0,377.0,370.0,371.0
2021-11-21,378.0,378.0,373.0,376.7
2021-11-22,380.0,380.0,375.2,377.0
2021-11-23,377.0,379.0,372.0,373.0
2021-11-24,380.0,380.0,363.0,367.0
2021-11-25,370.0,370.0,365.5,368.0
2021-11-28,368.0,372.0,364.0,365.2
2021-11-29,332.0,332.0,318.0,323.9
2021-11-30,325.0,330.0,313.0,316.5
2021-12-01,315.0,320.0,315.0,315.1
2021-12-02,318.0,320.0,307.0,310.0
2021-12-05,310.0,312.0,300.0,304.0
2021-12-06,301.0,306.0,289.0,302.0
2021-12-07,306.0,315.0,302.0,303.0
2021-12-08,305.0,308.0,297.0,297.0
2021-12-09,297.0,300.0,295.0,297.5
2021-12-12,298.0,302.0,284.1,286.0
2021-12-13,285.0,285.0,275.0,282.5
2021-12-14,288.0,295.0,286.3,295.0
2021-12-15,300.0,317.0,295.0,298.0
2021-12-16,300.0,302.0,295.0,297.5
2021-12-20,303.4,303.4,294.0,295.0
2021-12-21,295.0,300.0,295.0,298.0
2021-12-22,303.9,304.8,299.0,301.0
2021-12-23,307.0,307.0,301.0,303.0
2021-12-26,306.0,308.0,305.0,307.0
2021-12-27,311.0,311.0,300.0,301.9
2021-12-28,302.0,302.0,295.9,298.0
2021-12-29,298.0,300.0,296.0,298.9
2022-01-02,304.8,304.8,298.0,300.0
2022-01-03,306.0,306.0,300.0,300.2
2022-01-04,302.0,326.0,300.0,326.0
2022-01-05,326.0,331.0,317.0,320.1
2022-01-06,320.0,332.0,315.0,330.0
2022-01-09,334.9,337.0,329.9,332.0
2022-01-10,333.4,338.0,325.0,327.0
2022-01-11,327.0,330.0,324.0,326.0
2022-01-12,326.0,331.0,321.0,321.0
2022-01-13,320.0,326.0,320.0,326.0
2022-01-16,326.0,338.0,328.0,331.9
2022-01-17,335.0,338.0,331.2,335.0
2022-01-18,335.0,350.0,334.2,340.0
2022-01-19,346.8,352.0,340.0,342.9
2022-01-20,344.0,344.0,338.0,341.0
2022-01-23,347.8,372.0,347.8,364.0
2022-01-24,371.2,371.2,349.9,355.0
2022-01-25,362.1,365.0,348.0,360.0
2022-01-26,364.9,364.9,351.6,354.0
2022-01-27,351.0,356.1,350.2,354.5
2022-01-30,361.5,373.3,361.0,365.0
2022-01-31,372.3,372.3,360.1,364.0
2022-02-01,364.0,367.0,360.0,366.0
2022-02-03,370.0,370.0,361.1,363.0
2022-02-06,359.0,361.0,355.0,359.0
2022-02-07,358.0,364.0,357.0,360.0
2022-02-08,365.0,375.0,358.7,361.0
2022-02-09,361.0,361.0,356.1,357.4
2022-02-10,355.0,358.0,351.0,351.5
2022-02-13,345.0,346.0,335.0,338.0
2022-02-14,338.0,350.0,335.0,338.0
2022-02-15,340.0,342.7,335.0,342.7
2022-02-16,345.0,345.0,336.2,337.0
2022-02-17,338.0,340.0,336.0,337.0
2022-02-20,331.0,334.5,325.0,331.0
2022-02-21,330.0,336.0,330.0,333.0
2022-02-22,336.0,341.0,336.0,337.5
2022-02-23,338.0,338.0,333.1,334.0
2022-02-24,330.0,332.0,325.0,327.5
2022-02-27,321.0,330.0,321.0,325.5
2022-02-28,332.0,332.0,318.5,319.0
2022-03-02,315.0,319.0,310.0,312.0
2022-03-06,315.0,318.0,310.0,314.0
2022-03-07,314.0,322.0,314.0,317.0
2022-03-09,320.0,320.0,310.0,313.0
2022-03-10,314.0,319.0,309.1,318.0
2022-03-13,320.0,329.0,318.0,328.0
2022-03-14,328.0,334.5,324.5,327.0
2022-03-15,326.2,331.9,322.6,325.0
2022-03-16,320.0,326.4,319.9,323.0
2022-03-20,323.0,326.0,315.0,317.0
2022-03-21,322.0,322.0,313.8,321.0
2022-03-22,326.0,326.0,320.0,324.0
2022-03-23,321.1,325.0,320.1,323.8
2022-03-24,321.0,321.0,317.1,319.0
2022-03-27,320.0,322.0,313.0,314.1
2022-03-28,315.0,317.0,311.1,315.0
2022-03-29,313.0,316.8,313.0,314.9
2022-03-30,315.0,316.0,311.5,316.0
2022-03-31,318.0,319.5,314.0,315.0
2022-04-03,315.0,315.0,309.1,309.5
2022-04-04,315.6,315.6,308.0,308.1
2022-04-05,314.2,314.2,298.9,302.0
2022-04-06,300.0,304.0,296.5,297.6
2022-04-07,300.0,308.0,299.0,305.0
2022-04-11,310.0,315.0,298.0,298.1
2022-04-12,303.0,303.0,295.0,297.0
2022-04-13,300.0,302.0,295.3,299.7
2022-04-17,305.6,305.6,298.6,299.0
2022-04-18,298.0,302.0,293.0,294.5
2022-04-19,300.0,300.1,289.1,298.4
2022-04-20,304.3,304.3,296.1,296.2
2022-04-21,298.0,302.0,295.0,299.0
2022-04-24,304.9,310.1,300.0,309.9
2022-04-25,313.0,316.0,303.0,305.2
2022-04-26,302.0,305.0,299.7,301.0
2022-04-27,300.0,301.0,298.0,300.0
2022-04-28,306.0,306.0,300.0,300.1
2022-05-02,300.0,305.0,297.0,298.0
2022-05-04,303.9,303.9,294.0,295.7
2022-05-05,293.0,296.0,290.1,292.0
2022-05-08,292.0,297.8,289.0,291.0
2022-05-09,296.8,300.0,295.0,295.0
2022-05-10,295.0,300.0,295.0,300.0
2022-05-11,303.0,309.4,303.0,309.4
2022-05-12,315.0,315.0,306.1,306.1
2022-05-17,300.0,305.0,297.1,297.9
2022-05-18,295.0,298.0,294.0,298.0
2022-05-19,300.0,301.0,297.0,297.3
2022-05-20,298.0,298.0,294.0,295.5
2022-05-23,301.4,301.4,290.0,290.2
2022-05-24,296.0,296.0,288.2,291.8
2022-05-25,297.6,297.6,292.0,292.0
2022-05-26,297.8,297.8,291.0,294.0
2022-05-27,299.8,299.8,295.0,295.0
2022-05-30,298.0,298.0,288.1,289.0
2022-05-31,289.0,291.0,283.0,288.0
2022-06-01,288.0,291.0,286.0,288.0
2022-06-02,290.0,290.0,285.1,286.0
2022-06-03,281.0,284.0,276.0,277.0
2022-06-06,278.0,278.0,264.3,267.0
2022-06-07,267.0,267.0,259.0,259.2
2022-06-08,260.0,272.0,259.1,269.0
2022-06-09,272.0,278.0,265.0,266.0
2022-06-10,271.3,271.3,262.0,265.0
2022-06-13,262.2,268.0,262.0,265.0
2022-06-14,264.0,265.0,258.0,258.6
2022-06-15,255.5,255.5,250.3,251.4
2022-12-07,240.0,240.0,220.0,221.4
2022-12-11,221.0,221.0,213.7,214.2
2022-12-12,214.2,214.2,206.0,214.0
2022-12-13,214.0,214.5,209.0,212.0
2022-12-14,212.9,213.0,207.5,208.0
2022-12-15,208.0,208.9,205.0,205.5
2022-12-18,205.5,205.5,200.0,202.0
2022-12-19,202.0,202.0,197.5,198.6
2022-12-20,200.0,201.0,197.1,200.0
2022-12-21,201.0,201.0,197.1,198.5
2022-12-22,201.4,201.4,198.0,198.5
2022-12-26,201.4,207.9,200.1,207.0
2022-12-27,210.1,216.0,210.0,214.0
2022-12-28,216.0,217.0,209.0,209.9
2022-12-29,211.0,213.9,207.6,213.9
2023-01-01,210.1,217.7,210.1,212.5
2023-01-02,212.5,216.0,210.0,212.0
2023-01-03,215.0,215.0,207.0,210.0
2023-01-04,212.0,213.0,209.0,212.0
2023-01-05,215.0,216.2,210.0,211.0
2023-01-08,211.0,213.9,208.9,210.4
2023-02-22,210.0,210.0,199.0,204.0
2023-02-23,204.0,204.0,197.0,199.5
2023-02-26,200.0,200.0,192.1,195.2
2023-02-27,197.0,201.0,193.0,197.0
2023-02-28,198.0,199.0,194.3,195.2
2023-03-01,195.0,199.0,193.1,194.0
2023-03-02,193.1,194.2,191.0,191.0
2023-03-05,194.0,194.9,188.4,188.4
2023-03-07,189.0,191.9,187.1,188.6
2023-03-09,189.0,194.8,189.0,192.9
2023-03-12,195.9,195.9,190.0,190.9
2023-03-13,192.0,192.0,187.0,187.5
2023-03-14,183.8,189.9,183.8,186.4
2023-03-15,185.1,189.9,184.1,185.2
2023-03-16,188.9,189.0,184.0,187.2
2023-03-19,190.0,190.0,186.0,187.0
2023-03-20,189.7,189.9,186.5,188.1
2023-03-22,190.0,192.9,186.0,187.9
2023-03-23,189.9,189.9,184.0,186.0
2023-03-26,188.6,188.6,183.0,183.9
2023-03-27,183.1,185.9,182.0,182.0
2023-03-28,185.6,187.9,184.0,185.5
2023-03-29,187.9,187.9,182.1,186.0
2023-03-30,189.0,189.0,184.0,186.0
2023-04-02,186.0,190.0,182.3,183.0
2023-04-03,186.5,186.5,180.0,182.0
2023-04-04,180.0,183.0,180.0,181.0
2023-04-05,180.0,182.9,179.0,181.1
2023-04-06,181.0,183.1,179.7,182.0
2023-04-09,182.0,182.0,178.7,180.3
2023-04-10,181.9,182.8,178.1,181.9
2023-04-11,183.0,183.9,180.0,183.5
2023-04-12,185.0,194.8,184.0,194.4
2023-04-13,198.2,201.0,188.2,189.0
2023-04-16,190.0,192.6,188.9,189.9
2023-04-17,192.0,192.5,188.8,189.0
2023-04-18,192.7,193.8,189.0,191.4
2023-04-19,192.0,195.0,191.7,193.3
2023-04-20,189.5,196.0,189.5,191.7
2023-04-23,193.9,193.9,188.0,188.5
2023-04-24,188.0,190.9,187.0,189.0
2023-04-25,189.0,190.7,186.9,190.4
2023-04-26,192.0,192.0,188.0,189.9
2023-04-27,191.0,191.0,187.0,188.9
2023-04-30,190.0,190.0,185.7,187.0
2023-05-02,187.0,190.0,183.3,183.5
2023-05-03,183.0,185.0,182.5,185.0
2023-05-04,187.0,187.0,183.2,186.3
2023-05-07,187.0,187.0,183.0,183.0
2023-05-08,186.0,186.0,180.2,181.5
2023-05-09,184.9,184.9,180.4,183.2
2023-05-10,185.0,185.0,182.2,183.2
2023-05-11,185.0,185.0,182.0,182.3
2023-05-14,184.0,185.0,182.0,184.0
2023-05-15,185.0,185.0,181.0,183.5
2023-05-16,182.0,184.0,181.0,183.0
2023-05-17,184.0,184.0,181.2,183.0
2023-05-18,186.0,186.0,181.3,184.0
2023-05-21,186.0,187.6,184.0,185.0
2023-05-22,185.0,186.0,182.5,184.8
2023-05-23,185.0,187.5,185.0,187.0
2023-05-24,188.9,188.9,185.2,187.5
2023-05-28,187.0,191.0,186.0,188.1
2023-05-30,188.1,188.1,182.5,183.7
2023-05-31,183.7,184.9,180.1,181.5
2023-06-01,180.0,185.0,177.9,181.5
2023-06-04,181.0,185.5,180.0,183.9
2023-06-05,184.0,187.0,182.5,183.8
2023-06-06,185.0,185.0,181.0,183.2
2023-06-07,183.2,184.5,182.0,182.2
2023-06-08,183.3,183.3,180.5,182.0
2023-06-11,181.0,183.9,180.0,182.8
2023-06-12,184.0,185.0,181.6,182.6
2023-06-13,182.0,185.0,180.5,183.0
2023-06-14,183.0,186.5,183.0,185.0
2023-06-15,185.2,186.9,183.5,183.7
2023-06-18,183.1,186.0,182.3,183.1
2023-06-19,183.0,183.9,181.8,181.8
2023-06-20,184.9,185.3,182.0,183.7
2023-06-21,184.0,184.9,181.7,181.7
2023-06-22,181.6,183.0,180.4,181.4
2023-06-25,182.0,183.9,180.6,183.9
2023-06-26,183.9,185.6,181.0,182.0
2023-06-27,182.0,192.0,182.0,192.0
2023-06-28,195.5,201.9,191.0,191.7
2023-07-02,191.0,191.0,185.5,186.0
2023-07-03,186.0,186.5,182.7,183.9
2023-07-04,182.1,185.7,182.0,182.7
2023-07-05,183.5,184.5,179.5,180.4
2023-07-06,182.0,183.0,177.0,179.8
2023-07-09,176.3,184.0,176.3,178.9
2023-07-10,182.0,184.0,176.0,178.0
2023-07-11,180.0,182.0,177.5,178.0
2023-07-12,178.2,183.0,178.2,180.5
2023-07-13,182.9,185.0,182.0,183.5
2023-07-16,186.3,186.8,182.0,186.0
2023-07-17,185.5,192.0,184.5,190.5
2023-07-18,193.0,197.2,191.0,195.0
2023-07-19,195.0,200.0,194.0,199.9
2023-07-20,200.0,206.0,200.0,203.9
2023-07-23,205.0,223.5,205.0,222.9
2023-07-24,220.0,241.9,215.0,231.0
2023-07-25,231.0,235.0,222.0,222.3
2023-07-26,223.0,226.4,218.1,222.5
2023-07-27,223.0,226.0,218.2,219.5
2023-07-30,220.0,223.7,212.7,215.0
2023-07-31,217.0,222.0,213.4,220.0
2023-08-01,220.0,224.0,217.1,218.5
2023-08-02,218.6,222.9,217.0,222.0
2023-08-03,224.4,225.0,221.5,224.0
2023-08-06,228.4,230.0,213.5,215.7
2023-08-07,219.0,219.0,210.8,213.0
2023-08-08,211.0,215.0,207.0,207.2
2023-08-09,207.5,213.0,203.1,213.0
2023-08-10,215.9,216.8,210.0,210.0
2023-08-13,213.0,218.0,209.0,214.9
2023-08-14,218.4,220.0,215.0,216.0
2023-08-15,218.0,218.0,212.1,213.6
2023-08-16,213.7,213.7,209.0,211.0
2023-08-17,211.0,214.0,210.0,211.5
2023-08-20,212.0,213.0,209.0,209.3
2023-08-21,210.0,211.0,206.0,208.4
2023-08-22,210.0,210.0,205.1,208.0
2023-08-23,208.0,212.0,208.0,210.0
2023-08-24,209.0,210.5,205.5,206.0
2023-08-27,206.0,209.0,205.0,205.5
2023-08-28,204.0,210.0,204.0,207.5
2023-08-29,206.1,208.0,206.0,206.8
2023-08-30,210.9,210.9,204.5,205.3
2023-09-03,208.0,208.0,203.0,203.5
2023-09-04,206.0,207.0,201.1,203.0
2023-09-05,200.6,203.1,200.0,200.1
2023-09-07,200.0,202.0,198.0,198.3
2023-09-10,199.0,200.9,198.3,199.5
2023-09-11,200.1,205.0,199.2,205.0
2023-09-12,206.0,206.0,202.1,203.1
2023-09-13,204.0,205.0,203.1,205.0
2023-09-17,205.0,208.0,203.0,203.7
2023-09-18,205.0,205.0,201.1,204.4
2023-09-19,204.0,205.0,202.0,203.4
2023-09-21,207.4,210.0,205.6,207.8
2023-09-24,208.0,209.0,204.2,205.0
2023-09-25,208.0,208.0,204.0,205.3
2023-09-26,208.0,209.7,206.1,209.7
2023-09-27,210.0,210.0,207.3,208.5
2023-10-01,208.0,208.9,204.6,206.9
2023-10-02,204.0,209.0,204.0,207.4
2023-10-03,211.5,211.5,206.0,206.5
2023-10-04,206.0,208.4,204.1,207.0
2023-10-05,206.1,208.1,206.1,208.0
2023-10-08,212.0,212.0,204.9,207.0
2023-10-09,207.0,208.0,203.0,205.0
2023-10-10,207.8,207.8,202.0,202.0
2023-10-11,202.0,205.0,201.1,202.2
2023-10-12,203.9,203.9,200.0,201.9
2023-10-16,201.0,202.0,198.5,198.7
2023-10-17,201.0,207.0,200.2,202.0
2023-10-18,202.0,208.9,202.0,208.8
2023-10-19,210.9,211.0,205.2,208.8
2023-10-29,206.6,207.0,204.0,205.0
2023-10-30,205.0,209.1,201.2,209.0
2023-10-31,209.0,209.0,206.1,207.9
2023-11-01,207.0,210.0,206.3,208.9
2023-11-02,208.0,209.6,205.0,206.0
2023-11-05,206.0,206.0,199.7,201.0
2023-11-06,203.0,203.0,200.0,203.0
2023-11-07,205.0,205.5,203.3,205.4
2023-11-08,204.0,206.5,203.1,206.0
2023-11-09,205.0,208.0,203.6,208.0
2023-11-20,212.0,212.0,206.0,207.0
2023-11-21,210.0,210.0,204.1,206.1
2023-11-22,204.0,208.0,202.7,206.0
2023-11-23,206.0,208.1,204.0,208.0
2023-11-26,206.0,209.0,205.2,208.0
2023-11-27,209.0,210.0,207.1,209.0
2023-11-28,209.9,212.0,209.0,211.0
2023-11-29,208.91,205.0,200.0,202.0
2023-11-30,200.0,200.0,197.0,198.0
2023-12-03,201.0,201.0,194.5,196.0
2023-12-04,196.0,196.5,193.0,193.0
2023-12-05,193.0,195.0,190.0,190.0
2023-12-06,190.0,190.5,187.0,190.5
2023-12-07,191.0,193.0,188.4,191.0
2023-12-10,191.0,206.5,191.0,204.0
2023-12-11,208.0,208.0,197.0,200.9
2023-12-12,200.9,202.5,197.2,199.0
2023-12-13,199.0,202.9,197.5,198.0
2023-12-14,199.0,200.0,196.1,198.5
2023-12-17,194.6,199.0,189.0,197.8
2023-12-18,197.8,204.4,196.0,202.0
2023-12-19,205.0,209.0,202.6,204.0
2023-12-20,208.0,216.2,206.0,211.0
2023-12-21,213.0,213.0,206.0,207.0
2023-12-24,210.0,210.0,201.2,203.0
2023-12-27,203.5,211.1,201.9,204.1
2023-12-28,206.0,207.0,202.0,206.1
2024-01-01,206.1,207.9,202.9,207.0
2024-01-02,207.0,208.0,203.0,203.0
2024-01-03,201.6,205.0,201.6,203.7
2024-01-04,203.0,205.1,201.0,202.0
2024-01-07,201.0,205.0,198.1,198.3
2024-01-08,200.1,203.0,200.0,200.0
2024-01-09,201.0,203.0,200.0,200.0
2024-01-10,204.0,208.0,201.0,201.0
2024-01-11,203.0,204.8,200.5,201.5
2024-01-14,204.9,206.0,202.1,205.0
2024-01-16,207.0,210.5,206.1,209.4
2024-01-17,213.5,214.0,205.8,208.5
2024-01-18,206.5,209.0,204.7,206.5
2024-01-21,202.4,204.5,200.0,202.0
2024-01-22,200.7,202.0,196.1,198.0
2024-01-23,199.0,200.0,196.5,198.0
2024-01-24,199.0,201.9,197.5,201.7
2024-01-25,200.0,202.9,199.0,202.0
2024-01-28,202.0,202.0,198.8,200.0
2024-01-29,200.0,202.0,197.9,199.0
2024-01-30,201.9,201.9,197.3,198.5
2024-01-31,195.0,200.0,195.0,197.0
2024-02-01,197.0,197.0,195.0,195.7
2024-02-04,196.0,196.0,193.2,194.6
2024-02-05,194.6,197.0,193.0,193.6
2024-02-06,195.0,196.0,193.0,193.1
2024-02-07,196.9,200.8,194.1,194.5
2024-02-08,194.5,197.0,194.1,195.0
2024-02-11,195.0,198.0,194.1,194.5
2024-02-12,198.0,198.0,193.1,194.4
2024-02-13,194.0,195.0,191.1,192.0
2024-02-14,194.5,194.5,191.2,192.0
2024-02-15,193.0,193.0,190.1,191.0
